date,actual_balances_bln,required_reserves_bln,accounting_reserves_bln,ruonia
2024-09-22,1328.89,1205.3,216.95,6.438
2024-09-23,1325.43,1205.42,216.98,6.486
2024-09-24,1342.69,1205.57,217.0,6.525
2024-09-25,1328.88,1205.74,217.03,6.593
2024-09-26,1372.25,1205.94,217.07,6.593
2024-09-27,1360.56,1206.16,217.11,6.517
2024-09-28,1361.61,1206.4,217.15,6.675
2024-09-29,1394.3,1206.67,217.2,6.509
2024-09-30,1364.42,1206.96,217.25,6.559
2024-10-01,1411.84,1207.27,217.31,6.567
2024-10-02,1388.53,1207.61,217.37,6.379
2024-10-03,1427.39,1207.96,217.43,6.456
2024-10-04,1394.67,1208.34,217.5,6.558
2024-10-05,1417.17,1208.74,217.57,6.468
2024-10-06,1405.72,1209.17,217.65,6.599
2024-10-07,1415.28,1209.61,217.73,6.498
2024-10-08,1327.24,1210.07,217.81,6.358
2024-10-09,1283.1,1210.55,217.9,6.353
2024-10-10,1335.97,1211.06,217.99,6.411
2024-10-11,1305.41,1211.58,218.08,6.551
2024-10-12,1318.04,1212.12,218.18,6.411
2024-10-13,1309.27,1212.67,218.28,6.279
2024-10-14,1270.86,1213.25,218.38,6.396
2024-10-15,1262.21,1213.83,218.49,6.255
2024-10-16,1292.15,1214.44,218.6,6.285
2024-10-17,1267.61,1215.06,218.71,6.303
2024-10-18,1362.75,1215.69,218.83,6.76
2024-10-19,1337.54,1216.34,218.94,6.774
2024-10-20,1364.79,1217.0,219.06,6.536
2024-10-21,1353.89,1217.68,219.18,6.649
2024-10-22,1354.63,1218.36,219.31,6.279
2024-10-23,1345.08,1219.06,219.43,6.591
2024-10-24,1364.54,1219.76,219.56,6.675
2024-10-25,1392.66,1220.48,219.69,6.617
2024-10-26,1372.82,1221.2,219.82,6.941
2024-10-27,1393.61,1221.93,219.95,6.565
2024-10-28,1390.87,1222.67,220.08,6.475
2024-10-29,1400.21,1223.41,220.21,6.552
2024-10-30,1442.41,1224.16,220.35,6.392
2024-10-31,1437.1,1224.91,220.48,6.626
2024-11-01,1417.48,1225.66,220.62,6.86
2024-11-02,1424.24,1226.42,220.76,6.619
2024-11-03,1406.47,1227.18,220.89,6.514
2024-11-04,1419.02,1227.94,221.03,6.723
2024-11-05,1359.06,1228.7,221.17,6.503
2024-11-06,1368.96,1229.46,221.3,6.489
2024-11-07,1363.41,1230.22,221.44,6.458
2024-11-08,1318.07,1230.98,221.58,6.51
2024-11-09,1358.59,1231.73,221.71,6.395
2024-11-10,1329.12,1232.48,221.85,6.293
2024-11-11,1302.95,1233.22,221.98,6.241
2024-11-12,1347.6,1233.96,222.11,6.319
2024-11-13,1344.16,1234.69,222.24,6.355
2024-11-14,1312.07,1235.41,222.37,6.378
2024-11-15,1316.97,1236.12,222.5,6.62
2024-11-16,1314.41,1236.83,222.63,6.576
2024-11-17,1325.63,1237.52,222.75,6.674
2024-11-18,1379.7,1238.21,222.88,6.594
2024-11-19,1334.7,1238.88,223.0,6.738
2024-11-20,1409.83,1239.54,223.12,6.827
2024-11-21,1392.19,1240.19,223.23,6.846
2024-11-22,1362.0,1240.83,223.35,6.995
2024-11-23,1356.17,1241.45,223.46,6.954
2024-11-24,1396.5,1242.05,223.57,6.823
2024-11-25,1386.53,1242.64,223.68,6.708
2024-11-26,1407.58,1243.21,223.78,6.725
2024-11-27,1424.45,1243.77,223.88,6.692
2024-11-28,1403.21,1244.31,223.98,6.848
2024-11-29,1398.19,1244.83,224.07,6.899
2024-11-30,1437.52,1245.33,224.16,6.795
2024-12-01,1422.56,1245.81,224.25,6.906
2024-12-02,1441.54,1246.28,224.33,6.953
2024-12-03,1411.42,1246.72,224.41,6.731
2024-12-04,1436.59,1247.14,224.49,6.962
2024-12-05,1457.53,1247.54,224.56,6.893
2024-12-06,1383.3,1247.92,224.63,6.761
2024-12-07,1349.42,1248.28,224.69,6.671
2024-12-08,1336.62,1248.62,224.75,6.751
2024-12-09,1357.19,1248.93,224.81,6.554
2024-12-10,1362.93,1249.22,224.86,6.787
2024-12-11,1352.73,1249.48,224.91,6.726
2024-12-12,1325.57,1249.73,224.95,6.767
2024-12-13,1336.51,1249.95,224.99,6.725
2024-12-14,1356.54,1250.14,225.03,6.863
2024-12-15,1322.21,1250.32,225.06,6.865
2024-12-16,1276.91,1250.46,225.08,6.748
2024-12-17,1313.61,1250.59,225.11,7.015
2024-12-18,1421.72,1250.69,225.12,7.258
2024-12-19,1347.47,1250.76,225.14,7.139
2024-12-20,1376.94,1250.81,225.15,7.169
2024-12-21,1373.25,1250.84,225.15,7.221
2024-12-22,1383.65,1250.84,225.15,6.989
2024-12-23,1390.34,1250.82,225.15,7.187
2024-12-24,1416.71,1250.77,225.14,7.122
2024-12-25,1399.84,1250.7,225.13,7.2
2024-12-26,1432.94,1250.6,225.11,7.341
2024-12-27,1409.34,1250.49,225.09,7.497
2024-12-28,1411.23,1250.34,225.06,7.269
2024-12-29,1410.83,1250.18,225.03,7.16
2024-12-30,1391.51,1249.99,225.0,7.312
2024-12-31,1442.56,1249.78,224.96,7.279
2025-01-01,1485.52,1249.55,224.92,7.214
2025-01-02,1452.92,1249.3,224.87,7.344
2025-01-03,1459.01,1249.02,224.82,7.398
2025-01-04,1434.37,1248.72,224.77,7.376
2025-01-05,1436.13,1248.41,224.71,7.095
2025-01-06,1459.8,1248.07,224.65,7.031
2025-01-07,1477.65,1247.71,224.59,7.14
2025-01-08,1390.41,1247.33,224.52,6.971
2025-01-09,1368.71,1246.94,224.45,7.1
2025-01-10,1344.48,1246.52,224.37,7.285
2025-01-11,1340.71,1246.09,224.3,7.146
2025-01-12,1311.89,1245.65,224.22,7.115
2025-01-13,1289.26,1245.18,224.13,6.902
2025-01-14,1289.57,1244.7,224.05,7.025
2025-01-15,1309.55,1244.21,223.96,7.24
2025-01-16,1297.21,1243.7,223.87,7.331
2025-01-17,1267.74,1243.17,223.77,7.204
2025-01-18,1367.09,1242.64,223.67,7.517
2025-01-19,1360.2,1242.09,223.58,7.687
2025-01-20,1342.18,1241.53,223.48,7.378
2025-01-21,1362.04,1240.96,223.37,7.328
2025-01-22,1366.61,1240.38,223.27,7.479
2025-01-23,1364.73,1239.79,223.16,7.601
2025-01-24,1404.21,1239.19,223.06,7.602
2025-01-25,1348.13,1238.59,222.95,7.573
2025-01-26,1352.84,1237.98,222.84,7.328
2025-01-27,1403.19,1237.36,222.72,7.342
2025-01-28,1411.58,1236.74,222.61,7.47
2025-01-29,1424.15,1236.11,222.5,7.557
2025-01-30,1408.37,1235.48,222.39,7.598
2025-01-31,1403.95,1234.85,222.27,7.674
2025-02-01,1426.66,1234.21,222.16,7.659
2025-02-02,1418.39,1233.58,222.04,7.682
2025-02-03,1462.04,1232.94,221.93,7.52
2025-02-04,1419.1,1232.31,221.82,7.609
2025-02-05,1351.95,1231.68,221.7,7.334
2025-02-06,1403.12,1231.04,221.59,7.556
2025-02-07,1338.75,1230.42,221.48,7.561
2025-02-08,1348.69,1229.8,221.36,7.575
2025-02-09,1343.38,1229.18,221.25,7.48
2025-02-10,1337.55,1228.57,221.14,7.42
2025-02-11,1320.0,1227.96,221.03,7.366
2025-02-12,1310.26,1227.36,220.93,7.495
2025-02-13,1301.07,1226.77,220.82,7.68
2025-02-14,1279.82,1226.19,220.71,7.502
2025-02-15,1294.3,1225.62,220.61,7.459
2025-02-16,1327.64,1225.06,220.51,7.478
2025-02-17,1306.9,1224.52,220.41,7.461
2025-02-18,1355.67,1223.98,220.32,7.589
2025-02-19,1368.03,1223.46,220.22,7.766
2025-02-20,1331.78,1222.95,220.13,7.849
2025-02-21,1348.24,1222.45,220.04,7.622
2025-02-22,1379.12,1221.97,219.96,7.815
2025-02-23,1396.31,1221.51,219.87,7.743
2025-02-24,1352.74,1221.06,219.79,7.696
2025-02-25,1365.66,1220.63,219.71,7.911
2025-02-26,1431.1,1220.22,219.64,7.681
2025-02-27,1391.93,1219.82,219.57,7.812
2025-02-28,1436.22,1219.45,219.5,7.624
2025-03-01,1406.26,1219.09,219.44,7.832
2025-03-02,1411.79,1218.75,219.38,7.762
2025-03-03,1403.16,1218.43,219.32,7.7
2025-03-04,1432.8,1218.14,219.26,7.919
2025-03-05,1442.7,1217.86,219.21,7.973
2025-03-06,1389.36,1217.61,219.17,7.963
2025-03-07,1402.22,1217.37,219.13,7.934
2025-03-08,1356.6,1217.16,219.09,7.802
2025-03-09,1328.87,1216.98,219.06,7.595
2025-03-10,1315.1,1216.81,219.03,7.45
2025-03-11,1341.6,1216.67,219.0,7.366
2025-03-12,1336.59,1216.55,218.98,7.602
2025-03-13,1295.12,1216.46,218.96,7.827
2025-03-14,1302.47,1216.39,218.95,8.033
2025-03-15,1264.38,1216.34,218.94,7.717
2025-03-16,1265.12,1216.32,218.94,7.535
2025-03-17,1282.34,1216.32,218.94,7.434
2025-03-18,1346.25,1216.34,218.94,7.915
2025-03-19,1321.58,1216.4,218.95,7.718
2025-03-20,1325.84,1216.47,218.96,8.077
2025-03-21,1318.41,1216.57,218.98,8.131
2025-03-22,1353.6,1216.69,219.0,8.033
2025-03-23,1303.49,1216.84,219.03,7.87
2025-03-24,1329.01,1217.01,219.06,7.912
2025-03-25,1315.89,1217.21,219.1,7.886
2025-03-26,1372.59,1217.43,219.14,7.851
2025-03-27,1330.83,1217.67,219.18,8.246
2025-03-28,1378.64,1217.94,219.23,8.003
2025-03-29,1421.48,1218.23,219.28,8.085
2025-03-30,1429.42,1218.54,219.34,7.615
2025-03-31,1359.48,1218.88,219.4,8.005
2025-04-01,1411.55,1219.23,219.46,8.048
2025-04-02,1387.92,1219.61,219.53,7.954
2025-04-03,1386.87,1220.01,219.6,8.095
2025-04-04,1412.67,1220.44,219.68,8.114
2025-04-05,1442.78,1220.88,219.76,7.915
2025-04-06,1428.08,1221.34,219.84,7.971
2025-04-07,1396.87,1221.82,219.93,7.753
2025-04-08,1354.55,1222.33,220.02,7.545
2025-04-09,1284.98,1222.85,220.11,7.83
2025-04-10,1312.19,1223.39,220.21,7.889
2025-04-11,1304.41,1223.94,220.31,7.704
2025-04-12,1317.68,1224.52,220.41,7.645
2025-04-13,1304.88,1225.1,220.52,7.567
2025-04-14,1299.87,1225.71,220.63,7.676
2025-04-15,1293.34,1226.33,220.74,7.485
2025-04-16,1292.71,1226.96,220.85,7.723
2025-04-17,1300.19,1227.61,220.97,7.845
2025-04-18,1358.95,1228.27,221.09,8.011
2025-04-19,1348.17,1228.95,221.21,8.085
2025-04-20,1363.5,1229.63,221.33,7.837
2025-04-21,1374.57,1230.33,221.46,7.79
2025-04-22,1347.36,1231.03,221.59,7.714
2025-04-23,1362.82,1231.75,221.71,8.027
2025-04-24,1395.41,1232.47,221.84,7.887
2025-04-25,1352.28,1233.2,221.98,8.036
2025-04-26,1423.65,1233.94,222.11,7.926
2025-04-27,1362.33,1234.68,222.24,7.717
2025-04-28,1392.16,1235.43,222.38,7.711
2025-04-29,1386.64,1236.18,222.51,7.964
2025-04-30,1462.98,1236.93,222.65,7.895
2025-05-01,1410.32,1237.69,222.78,7.822
2025-05-02,1415.92,1238.45,222.92,7.993
2025-05-03,1423.11,1239.21,223.06,7.879
2025-05-04,1436.33,1239.97,223.2,8.218
2025-05-05,1428.51,1240.73,223.33,7.777
2025-05-06,1362.82,1241.49,223.47,7.46
2025-05-07,1286.66,1242.25,223.6,7.748
2025-05-08,1362.74,1243.0,223.74,7.428
2025-05-09,1357.84,1243.75,223.87,7.672
2025-05-10,1375.25,1244.49,224.01,7.839
2025-05-11,1375.39,1245.23,224.14,7.491
2025-05-12,1336.16,1245.96,224.27,7.236
2025-05-13,1351.75,1246.68,224.4,7.408
2025-05-14,1303.17,1247.39,224.53,7.7
2025-05-15,1338.32,1248.1,224.66,7.641
2025-05-16,1303.58,1248.79,224.78,7.506
2025-05-17,1285.8,1249.48,224.91,7.462
2025-05-18,1374.63,1250.15,225.03,7.632
2025-05-19,1407.69,1250.81,225.15,7.68
2025-05-20,1380.47,1251.46,225.26,7.808
2025-05-21,1410.5,1252.1,225.38,7.843
2025-05-22,1363.64,1252.72,225.49,7.84
2025-05-23,1407.07,1253.32,225.6,7.636
2025-05-24,1374.81,1253.91,225.7,7.573
2025-05-25,1400.3,1254.48,225.81,7.7
2025-05-26,1407.08,1255.04,225.91,7.411
2025-05-27,1424.37,1255.58,226.0,7.555
2025-05-28,1423.06,1256.1,226.1,7.687
2025-05-29,1408.93,1256.6,226.19,7.582
2025-05-30,1451.82,1257.08,226.28,7.605
2025-05-31,1477.14,1257.55,226.36,7.652
2025-06-01,1431.85,1257.99,226.44,7.627
2025-06-02,1408.82,1258.41,226.51,7.629
2025-06-03,1463.34,1258.81,226.59,7.584
2025-06-04,1446.79,1259.19,226.65,7.587
2025-06-05,1381.4,1259.55,226.72,7.306
2025-06-06,1395.22,1259.89,226.78,7.276
2025-06-07,1370.22,1260.2,226.84,7.278
2025-06-08,1370.32,1260.49,226.89,7.291
2025-06-09,1368.89,1260.75,226.94,7.217
2025-06-10,1397.39,1261.0,226.98,6.933
2025-06-11,1359.06,1261.22,227.02,7.157
2025-06-12,1324.23,1261.41,227.05,7.463
2025-06-13,1318.09,1261.59,227.09,7.336
2025-06-14,1340.74,1261.73,227.11,7.091
2025-06-15,1306.67,1261.86,227.13,7.445
2025-06-16,1291.83,1261.96,227.15,7.094
2025-06-17,1335.95,1262.03,227.17,7.151
2025-06-18,1404.04,1262.08,227.17,7.469
2025-06-19,1379.28,1262.11,227.18,7.444
2025-06-20,1393.69,1262.11,227.18,7.408
2025-06-21,1392.68,1262.09,227.18,7.684
2025-06-22,1404.51,1262.04,227.17,7.451
2025-06-23,1408.57,1261.97,227.15,7.364
2025-06-24,1343.05,1261.87,227.14,7.341
2025-06-25,1401.09,1261.76,227.12,7.218
2025-06-26,1424.42,1261.62,227.09,7.558
2025-06-27,1410.97,1261.45,227.06,7.311
2025-06-28,1427.82,1261.26,227.03,7.38
2025-06-29,1450.29,1261.05,226.99,7.051
2025-06-30,1441.74,1260.82,226.95,6.936
2025-07-01,1478.49,1260.57,226.9,7.227
2025-07-02,1474.38,1260.29,226.85,7.157
2025-07-03,1449.99,1259.99,226.8,7.082
2025-07-04,1449.84,1259.68,226.74,7.393
2025-07-05,1391.6,1259.34,226.68,7.516
2025-07-06,1445.73,1258.98,226.62,7.33
2025-07-07,1420.28,1258.6,226.55,7.066
2025-07-08,1380.7,1258.21,226.48,6.855
2025-07-09,1373.78,1257.79,226.4,7.027
2025-07-10,1379.33,1257.36,226.33,7.121
2025-07-11,1387.63,1256.92,226.24,6.953
2025-07-12,1348.76,1256.45,226.16,6.932
2025-07-13,1391.81,1255.97,226.07,6.865
2025-07-14,1339.23,1255.48,225.99,6.83
2025-07-15,1298.23,1254.97,225.89,6.755
2025-07-16,1308.37,1254.44,225.8,6.823
2025-07-17,1307.22,1253.91,225.7,7.07
2025-07-18,1394.34,1253.36,225.6,7.307
2025-07-19,1357.71,1252.8,225.5,7.153
2025-07-20,1370.68,1252.23,225.4,7.204
2025-07-21,1373.85,1251.65,225.3,6.886
2025-07-22,1369.15,1251.06,225.19,7.135
2025-07-23,1399.83,1250.46,225.08,7.072
2025-07-24,1400.26,1249.86,224.97,7.466
2025-07-25,1417.0,1249.25,224.86,6.939
2025-07-26,1389.98,1248.63,224.75,6.934
2025-07-27,1430.13,1248.01,224.64,6.969
2025-07-28,1380.26,1247.38,224.53,6.902
2025-07-29,1386.19,1246.75,224.42,7.096
2025-07-30,1396.07,1246.12,224.3,6.85
2025-07-31,1428.31,1245.48,224.19,7.106
2025-08-01,1458.92,1244.85,224.07,7.145
2025-08-02,1422.41,1244.21,223.96,7.026
2025-08-03,1427.02,1243.58,223.84,6.729
2025-08-04,1433.16,1242.95,223.73,6.949
2025-08-05,1379.44,1242.31,223.62,6.687
2025-08-06,1353.79,1241.69,223.5,6.679
2025-08-07,1348.63,1241.07,223.39,6.7
2025-08-08,1325.6,1240.45,223.28,6.712
2025-08-09,1336.4,1239.84,223.17,6.612
2025-08-10,1367.86,1239.23,223.06,6.602
2025-08-11,1336.39,1238.63,222.95,6.465
2025-08-12,1310.32,1238.04,222.85,6.37
2025-08-13,1346.07,1237.46,222.74,6.415
2025-08-14,1298.65,1236.89,222.64,6.519
2025-08-15,1336.08,1236.34,222.54,6.647
2025-08-16,1329.96,1235.79,222.44,6.554
2025-08-17,1295.7,1235.25,222.35,6.488
2025-08-18,1328.22,1234.73,222.25,6.709
2025-08-19,1409.71,1234.22,222.16,6.585
2025-08-20,1367.51,1233.72,222.07,6.906
2025-08-21,1353.02,1233.24,221.98,6.768
2025-08-22,1383.75,1232.78,221.9,6.76
2025-08-23,1382.03,1232.33,221.82,6.808
2025-08-24,1400.4,1231.9,221.74,6.436
2025-08-25,1362.86,1231.49,221.67,6.5
2025-08-26,1390.92,1231.09,221.6,6.724
2025-08-27,1364.63,1230.72,221.53,6.469
2025-08-28,1412.2,1230.36,221.46,6.883
2025-08-29,1403.57,1230.02,221.4,6.943
2025-08-30,1416.22,1229.7,221.35,6.657
2025-08-31,1411.94,1229.41,221.29,6.643
2025-09-01,1413.68,1229.13,221.24,6.682
2025-09-02,1402.88,1228.88,221.2,6.505
2025-09-03,1440.76,1228.64,221.16,6.738
2025-09-04,1456.09,1228.43,221.12,6.626
2025-09-05,1339.54,1228.25,221.08,6.413
2025-09-06,1361.04,1228.08,221.05,6.315
2025-09-07,1354.16,1227.94,221.03,6.36
2025-09-08,1339.5,1227.82,221.01,6.399
2025-09-09,1299.51,1227.73,220.99,6.252
2025-09-10,1297.61,1227.66,220.98,6.196
2025-09-11,1301.87,1227.61,220.97,6.292
2025-09-12,1264.77,1227.59,220.97,6.485
2025-09-13,1335.84,1227.59,220.97,6.601
2025-09-14,1306.56,1227.62,220.97,6.336
2025-09-15,1292.26,1227.67,220.98,6.185
2025-09-16,1240.25,1227.74,220.99,6.339
2025-09-17,1245.11,1227.84,221.01,6.293
2025-09-18,1353.39,1227.96,221.03,6.602
2025-09-19,1396.49,1228.11,221.06,6.549
2025-09-20,1338.98,1228.28,221.09,6.777
2025-09-21,1376.04,1228.48,221.13,6.214
2025-09-22,1350.52,1228.7,221.17,6.558
2025-09-23,1367.54,1228.94,221.21,6.424
2025-09-24,1399.27,1229.21,221.26,6.507
2025-09-25,1371.9,1229.5,221.31,6.836
2025-09-26,1371.74,1229.81,221.37,6.565
2025-09-27,1425.67,1230.15,221.43,6.514
2025-09-28,1402.87,1230.5,221.49,6.492
2025-09-29,1432.81,1230.88,221.56,6.503
2025-09-30,1399.91,1231.28,221.63,6.419
2025-10-01,1451.14,1231.71,221.71,6.361
2025-10-02,1430.22,1232.15,221.79,6.524
2025-10-03,1436.43,1232.61,221.87,6.801
2025-10-04,1430.99,1233.09,221.96,6.603
2025-10-05,1416.73,1233.6,222.05,6.562
2025-10-06,1426.13,1234.12,222.14,6.423
2025-10-07,1413.4,1234.66,222.24,6.396
2025-10-08,1370.03,1235.21,222.34,6.505
2025-10-09,1339.23,1235.79,222.44,6.361
2025-10-10,1304.82,1236.38,222.55,6.351
2025-10-11,1294.36,1236.98,222.66,6.484
2025-10-12,1286.72,1237.6,222.77,6.181
2025-10-13,1331.84,1238.23,222.88,6.144
2025-10-14,1286.89,1238.88,223.0,6.239
2025-10-15,1313.53,1239.54,223.12,6.318
2025-10-16,1305.6,1240.22,223.24,6.43
2025-10-17,1298.03,1240.9,223.36,6.673
2025-10-18,1377.31,1241.6,223.49,6.661
2025-10-19,1370.81,1242.3,223.61,6.252
2025-10-20,1308.88,1243.02,223.74,6.526
2025-10-21,1364.01,1243.74,223.87,6.515
2025-10-22,1384.52,1244.47,224.0,6.598
2025-10-23,1416.54,1245.21,224.14,6.704
2025-10-24,1423.91,1245.95,224.27,6.695
2025-10-25,1363.98,1246.7,224.41,6.643
2025-10-26,1393.99,1247.45,224.54,6.641
2025-10-27,1375.2,1248.2,224.68,6.453
2025-10-28,1450.99,1248.96,224.81,6.429
2025-10-29,1447.38,1249.72,224.95,6.989
2025-10-30,1439.69,1250.48,225.09,6.624
2025-10-31,1441.61,1251.24,225.22,6.747
2025-11-01,1473.16,1252.0,225.36,6.507
2025-11-02,1472.96,1252.76,225.5,6.62
2025-11-03,1473.87,1253.52,225.63,6.446
2025-11-04,1459.05,1254.27,225.77,6.531
2025-11-05,1370.44,1255.02,225.9,6.544
2025-11-06,1392.7,1255.76,226.04,6.56
2025-11-07,1390.2,1256.5,226.17,6.598
2025-11-08,1363.37,1257.23,226.3,6.27
2025-11-09,1354.28,1257.95,226.43,6.624
2025-11-10,1380.78,1258.66,226.56,6.214
2025-11-11,1385.98,1259.37,226.69,6.567
2025-11-12,1326.4,1260.06,226.81,6.592
2025-11-13,1330.9,1260.75,226.93,6.625
2025-11-14,1338.81,1261.42,227.06,6.48
2025-11-15,1337.04,1262.08,227.17,6.555
2025-11-16,1311.17,1262.73,227.29,6.402
2025-11-17,1361.7,1263.37,227.41,6.417
2025-11-18,1398.54,1263.99,227.52,6.661
2025-11-19,1401.4,1264.59,227.63,6.534
2025-11-20,1430.33,1265.18,227.73,7.0
2025-11-21,1385.09,1265.75,227.84,6.884
2025-11-22,1397.66,1266.31,227.94,6.791
2025-11-23,1377.78,1266.85,228.03,6.704
2025-11-24,1408.21,1267.37,228.13,6.77
2025-11-25,1386.52,1267.87,228.22,6.649
2025-11-26,1443.36,1268.35,228.3,6.573
2025-11-27,1443.82,1268.82,228.39,6.981
2025-11-28,1435.89,1269.26,228.47,7.023
2025-11-29,1446.62,1269.68,228.54,6.893
2025-11-30,1471.58,1270.08,228.61,6.703
2025-12-01,1434.78,1270.46,228.68,6.807
2025-12-02,1467.92,1270.82,228.75,6.651
2025-12-03,1481.07,1271.16,228.81,6.792
2025-12-04,1427.23,1271.47,228.86,6.914
2025-12-05,1480.76,1271.76,228.92,7.135
2025-12-06,1356.64,1272.02,228.96,6.697
2025-12-07,1387.3,1272.27,229.01,6.611
2025-12-08,1359.51,1272.49,229.05,6.856
2025-12-09,1410.83,1272.68,229.08,6.694
2025-12-10,1347.39,1272.86,229.11,6.782
2025-12-11,1329.59,1273.0,229.14,6.786
2025-12-12,1361.73,1273.13,229.16,6.79
2025-12-13,1342.76,1273.23,229.18,6.556
2025-12-14,1312.28,1273.3,229.19,6.86
2025-12-15,1351.21,1273.35,229.2,6.755
2025-12-16,1291.08,1273.38,229.21,6.71
2025-12-17,1308.53,1273.38,229.21,6.805
2025-12-18,1386.45,1273.36,229.2,7.25
2025-12-19,1415.96,1273.31,229.2,7.006
2025-12-20,1427.48,1273.24,229.18,7.079
2025-12-21,1425.35,1273.14,229.17,6.939
2025-12-22,1401.17,1273.03,229.14,7.245
2025-12-23,1355.78,1272.89,229.12,7.169
2025-12-24,1423.4,1272.72,229.09,6.89
2025-12-25,1453.52,1272.53,229.06,7.062
2025-12-26,1455.14,1272.32,229.02,7.259
2025-12-27,1445.17,1272.09,228.98,7.177
2025-12-28,1415.65,1271.84,228.93,7.0
2025-12-29,1436.66,1271.56,228.88,7.35
2025-12-30,1496.43,1271.26,228.83,7.185
2025-12-31,1427.4,1270.95,228.77,7.295
2026-01-01,1436.8,1270.61,228.71,7.245
2026-01-02,1484.92,1270.25,228.65,7.446
2026-01-03,1455.36,1269.87,228.58,7.272
2026-01-04,1438.0,1269.48,228.51,7.209
2026-01-05,1495.29,1269.06,228.43,7.274
2026-01-06,1468.08,1268.63,228.35,7.036
2026-01-07,1444.53,1268.19,228.27,7.514
2026-01-08,1351.66,1267.72,228.19,7.184
2026-01-09,1415.01,1267.24,228.1,7.347
2026-01-10,1361.97,1266.75,228.01,7.022
2026-01-11,1385.53,1266.24,227.92,6.966
2026-01-12,1366.78,1265.71,227.83,6.895
2026-01-13,1328.35,1265.18,227.73,7.095
2026-01-14,1321.85,1264.63,227.63,7.163
2026-01-15,1359.18,1264.07,227.53,7.189
2026-01-16,1354.9,1263.5,227.43,7.154
2026-01-17,1278.08,1262.92,227.33,7.082
2026-01-18,1399.55,1262.33,227.22,7.403
2026-01-19,1384.34,1261.73,227.11,7.31
2026-01-20,1365.29,1261.13,227.0,7.314
2026-01-21,1396.21,1260.52,226.89,7.672
2026-01-22,1364.46,1259.9,226.78,7.566
2026-01-23,1388.68,1259.28,226.67,7.759
2026-01-24,1387.03,1258.65,226.56,7.499
2026-01-25,1399.84,1258.02,226.44,7.517
2026-01-26,1415.82,1257.39,226.33,7.438
2026-01-27,1401.59,1256.75,226.22,7.271
2026-01-28,1464.79,1256.12,226.1,7.735
2026-01-29,1446.67,1255.48,225.99,7.636
2026-01-30,1480.08,1254.85,225.87,7.772
2026-01-31,1440.76,1254.22,225.76,7.549
2026-02-01,1434.62,1253.59,225.65,7.543
2026-02-02,1486.37,1252.96,225.53,7.415
2026-02-03,1434.5,1252.34,225.42,7.697
2026-02-04,1441.34,1251.72,225.31,7.674
2026-02-05,1387.73,1251.11,225.2,7.519
2026-02-06,1339.98,1250.5,225.09,7.667
2026-02-07,1377.05,1249.9,224.98,7.598
2026-02-08,1367.52,1249.31,224.88,7.474
2026-02-09,1375.25,1248.73,224.77,7.167
2026-02-10,1359.19,1248.16,224.67,7.283
2026-02-11,1360.44,1247.61,224.57,7.333
2026-02-12,1321.91,1247.06,224.47,7.628
2026-02-13,1298.4,1246.52,224.37,7.59
2026-02-14,1357.67,1246.0,224.28,7.357
2026-02-15,1272.6,1245.49,224.19,7.423
2026-02-16,1271.01,1244.99,224.1,7.221
2026-02-17,1312.42,1244.51,224.01,7.422
2026-02-18,1404.83,1244.05,223.93,7.566
2026-02-19,1373.84,1243.6,223.85,7.914
2026-02-20,1393.71,1243.17,223.77,7.923
2026-02-21,1331.23,1242.76,223.7,8.061
2026-02-22,1368.75,1242.36,223.63,7.854
2026-02-23,1344.1,1241.99,223.56,7.655
2026-02-24,1408.81,1241.63,223.49,7.831
2026-02-25,1364.36,1241.29,223.43,7.65
2026-02-26,1377.19,1240.97,223.38,7.787
2026-02-27,1423.35,1240.68,223.32,7.969
2026-02-28,1441.68,1240.4,223.27,7.623
2026-03-01,1420.35,1240.15,223.23,7.797
2026-03-02,1440.94,1239.91,223.18,7.631
2026-03-03,1443.59,1239.7,223.15,7.791
2026-03-04,1429.03,1239.52,223.11,7.734
2026-03-05,1410.27,1239.35,223.08,7.998
2026-03-06,1445.89,1239.21,223.06,7.974
2026-03-07,1444.63,1239.09,223.04,8.091
2026-03-08,1377.15,1239.0,223.02,7.592
2026-03-09,1359.5,1238.93,223.01,7.45
2026-03-10,1321.09,1238.88,223.0,7.537
2026-03-11,1355.41,1238.86,222.99,7.488
2026-03-12,1333.16,1238.86,222.99,7.78
2026-03-13,1315.37,1238.89,223.0,7.826
2026-03-14,1312.47,1238.94,223.01,8.001
2026-03-15,1297.17,1239.01,223.02,7.548
2026-03-16,1326.04,1239.11,223.04,7.54
2026-03-17,1270.41,1239.23,223.06,7.525
2026-03-18,1346.08,1239.38,223.09,7.951
2026-03-19,1358.39,1239.55,223.12,8.053
2026-03-20,1400.28,1239.75,223.15,8.023
2026-03-21,1388.64,1239.97,223.19,8.108
2026-03-22,1331.51,1240.21,223.24,7.819
2026-03-23,1400.91,1240.48,223.29,7.96
2026-03-24,1405.71,1240.77,223.34,7.927
2026-03-25,1356.11,1241.08,223.39,7.941
2026-03-26,1333.22,1241.42,223.45,7.985
2026-03-27,1394.42,1241.77,223.52,8.335
2026-03-28,1428.29,1242.15,223.59,7.892
2026-03-29,1446.15,1242.55,223.66,7.94
2026-03-30,1399.19,1242.98,223.74,7.761
2026-03-31,1463.46,1243.42,223.82,8.086
