date,term_days,demand_bln,allotment_bln,cut_rate,weighted_avg_rate,key_rate
2024-09-26,7,1071.94,881.57,6.521,6.41,6.303
2024-09-27,7,947.89,860.7,6.679,6.64,6.302
2024-09-28,7,983.38,805.09,6.573,6.513,6.301
2024-09-29,7,1134.5,853.14,6.538,6.541,6.301
2024-09-30,7,1167.67,914.8,6.681,6.63,6.3
2024-10-01,7,1131.82,898.94,6.716,6.644,6.3
2024-10-02,7,1022.02,850.15,6.734,6.672,6.3
2024-10-03,7,887.21,796.76,6.72,6.756,6.3
2024-10-04,7,1107.43,800.18,6.577,6.449,6.301
2024-10-05,7,1003.79,800.88,6.673,6.592,6.301
2024-10-06,7,1078.5,872.83,6.692,6.644,6.302
2024-10-07,7,1073.89,882.94,6.615,6.533,6.303
2024-10-08,7,955.69,830.77,6.468,6.442,6.304
2024-10-09,7,909.59,811.77,6.356,6.303,6.306
2024-10-10,7,851.45,875.42,6.407,6.37,6.308
2024-10-11,7,898.74,786.19,6.489,6.445,6.309
2024-10-12,7,853.42,821.86,6.582,6.527,6.312
2024-10-13,7,837.22,836.25,6.556,6.441,6.314
2024-10-14,7,811.19,790.24,6.519,6.478,6.316
2024-10-15,7,788.84,798.96,6.475,6.337,6.319
2024-10-16,7,753.0,797.4,6.466,6.382,6.322
2024-10-17,7,971.41,873.5,6.359,6.334,6.325
2024-10-18,7,1118.13,892.83,6.611,6.621,6.328
2024-10-19,7,1097.87,832.11,6.617,6.685,6.332
2024-10-20,7,1061.96,821.33,6.731,6.66,6.335
2024-10-21,7,1067.77,812.68,6.765,6.672,6.339
2024-10-22,7,926.01,837.02,6.752,6.728,6.343
2024-10-23,7,986.09,821.29,6.792,6.836,6.348
2024-10-24,7,1106.42,841.03,6.708,6.734,6.352
2024-10-25,7,1008.04,863.04,6.628,6.526,6.357
2024-10-26,7,1090.3,838.79,6.708,6.651,6.362
2024-10-27,7,986.06,850.97,6.659,6.651,6.367
2024-10-28,7,1088.18,855.95,6.774,6.77,6.372
2024-10-29,7,1197.86,856.35,6.698,6.678,6.377
2024-10-30,7,1141.75,857.19,6.725,6.652,6.383
2024-10-31,7,1014.94,904.63,6.794,6.773,6.389
2024-11-01,7,1098.91,821.39,6.685,6.682,6.395
2024-11-02,7,1336.45,943.97,6.828,6.731,6.401
2024-11-03,7,1343.13,899.16,6.649,6.666,6.407
2024-11-04,7,1205.13,921.35,6.788,6.788,6.413
2024-11-05,7,875.89,930.96,6.563,6.476,6.42
2024-11-06,7,961.49,886.35,6.643,6.639,6.427
2024-11-07,7,1041.81,884.63,6.474,6.465,6.434
2024-11-08,7,916.96,885.92,6.469,6.461,6.441
2024-11-09,7,1041.32,918.71,6.658,6.687,6.448
2024-11-10,7,940.58,957.01,6.575,6.524,6.456
2024-11-11,7,990.3,917.13,6.606,6.573,6.464
2024-11-12,7,819.92,963.67,6.569,6.387,6.471
2024-11-13,7,841.65,864.15,6.702,6.708,6.479
2024-11-14,7,984.37,937.93,6.661,6.662,6.488
2024-11-15,7,1017.28,996.42,6.665,6.683,6.496
2024-11-16,7,901.93,953.47,6.561,6.464,6.504
2024-11-17,7,943.39,934.02,6.703,6.701,6.513
2024-11-18,7,1222.91,943.33,6.792,6.793,6.522
2024-11-19,7,1090.44,863.3,6.828,6.745,6.53
2024-11-20,7,1193.91,936.49,6.78,6.783,6.539
2024-11-21,7,1343.41,1011.18,6.886,6.859,6.549
2024-11-22,7,1187.49,955.69,6.993,6.858,6.558
2024-11-23,7,1325.47,961.36,6.935,6.915,6.567
2024-11-24,7,1068.4,897.17,6.891,6.803,6.577
2024-11-25,7,1313.84,922.48,6.945,6.811,6.586
2024-11-26,7,1388.4,1021.6,6.954,6.923,6.596
2024-11-27,7,1243.45,1001.56,6.961,6.908,6.606
2024-11-28,7,1164.75,934.15,6.98,7.0,6.616
2024-11-29,7,1230.85,956.71,6.893,6.852,6.626
2024-11-30,7,1287.06,976.6,6.995,6.984,6.636
2024-12-01,7,1268.26,934.22,6.856,6.832,6.647
2024-12-02,7,1051.16,904.03,7.053,7.054,6.657
2024-12-03,7,1261.06,966.33,6.93,6.835,6.668
2024-12-04,7,1088.93,989.32,7.123,7.083,6.678
2024-12-05,7,1239.54,987.04,6.844,6.786,6.689
2024-12-06,7,1158.94,993.67,6.984,6.967,6.7
2024-12-07,7,847.69,905.08,6.73,6.693,6.711
2024-12-08,7,882.96,957.6,6.776,6.695,6.722
2024-12-09,7,1005.77,942.03,6.907,6.84,6.733
2024-12-10,7,1095.94,943.97,6.944,6.976,6.744
2024-12-11,7,1006.07,934.98,6.883,6.748,6.755
2024-12-12,7,820.83,914.44,6.988,6.974,6.767
2024-12-13,7,756.92,826.92,6.864,6.876,6.778
2024-12-14,7,1024.0,968.03,6.908,6.887,6.79
2024-12-15,7,892.21,933.6,6.927,6.975,6.801
2024-12-16,7,917.37,864.68,6.92,6.917,6.813
2024-12-17,7,988.62,927.69,6.82,6.789,6.824
2024-12-18,7,1095.34,889.92,7.184,7.111,6.836
2024-12-19,7,1252.91,885.34,7.188,7.159,6.848
2024-12-20,7,1142.74,867.52,7.296,7.28,6.859
2024-12-21,7,1240.7,907.66,7.118,7.069,6.871
2024-12-22,7,1149.32,855.37,7.182,7.095,6.883
2024-12-23,7,1056.16,839.56,7.341,7.231,6.895
2024-12-24,7,1144.37,912.25,7.28,7.24,6.907
2024-12-25,7,1073.22,861.2,7.313,7.189,6.919
2024-12-26,7,1135.46,857.28,7.317,7.244,6.931
2024-12-27,7,1074.06,881.84,7.329,7.158,6.943
2024-12-28,7,1168.1,829.61,7.451,7.442,6.955
2024-12-29,7,1007.23,832.19,7.324,7.332,6.967
2024-12-30,7,1100.68,855.13,7.248,7.202,6.979
2024-12-31,7,984.57,786.6,7.392,7.434,6.991
2025-01-01,7,1042.3,844.7,7.308,7.325,7.003
2025-01-02,7,1165.46,807.23,7.356,7.33,7.015
2025-01-03,7,1062.81,860.66,7.407,7.351,7.027
2025-01-04,7,1055.33,847.23,7.323,7.256,7.039
2025-01-05,7,1022.58,840.33,7.36,7.338,7.051
2025-01-06,7,977.46,767.67,7.451,7.394,7.063
2025-01-07,7,1033.19,818.76,7.381,7.359,7.075
2025-01-08,7,749.17,780.01,7.315,7.296,7.087
2025-01-09,7,832.3,819.15,7.17,7.109,7.099
2025-01-10,7,812.01,739.01,7.182,7.187,7.111
2025-01-11,7,867.37,766.12,7.425,7.364,7.123
2025-01-12,7,906.81,862.05,7.162,7.113,7.135
2025-01-13,7,879.78,834.13,7.294,7.195,7.146
2025-01-14,7,827.1,809.99,7.456,7.393,7.158
2025-01-15,7,799.88,792.11,7.318,7.376,7.17
2025-01-16,7,769.31,787.88,7.439,7.344,7.182
2025-01-17,7,772.86,835.1,7.395,7.367,7.193
2025-01-18,7,993.73,818.69,7.554,7.481,7.205
2025-01-19,7,1191.73,887.81,7.556,7.395,7.216
2025-01-20,7,1026.53,830.49,7.408,7.386,7.228
2025-01-21,7,1046.78,842.6,7.563,7.486,7.239
2025-01-22,7,987.43,795.83,7.619,7.585,7.25
2025-01-23,7,1144.9,835.95,7.63,7.629,7.261
2025-01-24,7,1027.34,859.17,7.82,7.782,7.273
2025-01-25,7,1091.31,844.56,7.656,7.623,7.284
2025-01-26,7,1069.08,845.45,7.695,7.602,7.295
2025-01-27,7,1120.98,878.9,7.749,7.734,7.305
2025-01-28,7,1193.68,925.66,7.709,7.65,7.316
2025-01-29,7,1125.48,883.02,7.67,7.52,7.327
2025-01-30,7,1231.32,923.41,7.681,7.672,7.338
2025-01-31,7,1154.36,910.62,7.67,7.677,7.348
2025-02-01,7,1314.22,932.37,7.744,7.768,7.358
2025-02-02,7,1119.02,878.66,7.705,7.764,7.369
2025-02-03,7,1018.47,898.34,7.779,7.768,7.379
2025-02-04,7,1194.29,904.04,7.658,7.634,7.389
2025-02-05,7,1011.89,935.75,7.561,7.565,7.399
2025-02-06,7,999.75,949.79,7.683,7.589,7.409
2025-02-07,7,958.98,931.74,7.551,7.417,7.418
2025-02-08,7,848.44,963.22,7.726,7.652,7.428
2025-02-09,7,820.78,917.84,7.601,7.614,7.438
2025-02-10,7,1150.34,973.38,7.592,7.509,7.447
2025-02-11,7,985.68,982.58,7.615,7.589,7.456
2025-02-12,7,1099.22,975.14,7.59,7.569,7.465
2025-02-13,7,885.13,960.27,7.466,7.428,7.474
2025-02-14,7,951.2,984.42,7.703,7.589,7.483
2025-02-15,7,1028.92,931.75,7.817,7.784,7.492
2025-02-16,7,1013.95,973.27,7.688,7.617,7.5
2025-02-17,7,1070.93,979.8,7.702,7.737,7.508
2025-02-18,7,1174.21,925.37,7.852,7.859,7.517
2025-02-19,7,1241.84,990.79,7.967,7.898,7.525
2025-02-20,7,1133.39,932.38,7.879,7.918,7.533
2025-02-21,7,1130.61,962.65,7.912,7.879,7.54
2025-02-22,7,1354.82,980.18,7.773,7.639,7.548
2025-02-23,7,1331.18,953.99,7.863,7.809,7.555
2025-02-24,7,1166.54,982.84,7.942,7.974,7.562
2025-02-25,7,1160.74,982.28,7.992,7.901,7.57
2025-02-26,7,1181.13,950.86,8.001,7.948,7.576
2025-02-27,7,1295.5,998.66,7.807,7.689,7.583
2025-02-28,7,1193.78,950.88,7.822,7.712,7.59
2025-03-01,7,1383.53,1056.16,7.993,7.901,7.596
2025-03-02,7,1228.51,970.34,7.893,7.781,7.602
2025-03-03,7,1173.72,930.91,8.03,7.949,7.608
2025-03-04,7,1367.7,934.83,7.834,7.871,7.614
2025-03-05,7,1235.95,1006.49,7.962,7.91,7.62
2025-03-06,7,1329.34,948.72,7.973,7.962,7.626
2025-03-07,7,1263.41,911.72,8.019,8.024,7.631
2025-03-08,7,1074.47,985.45,7.703,7.598,7.636
2025-03-09,7,839.36,936.88,7.634,7.542,7.641
2025-03-10,7,1020.8,969.89,7.809,7.798,7.646
2025-03-11,7,983.74,975.14,7.842,7.761,7.65
2025-03-12,7,996.04,947.16,7.885,7.87,7.655
2025-03-13,7,980.78,1016.4,7.78,7.814,7.659
2025-03-14,7,962.8,867.0,7.875,7.752,7.663
2025-03-15,7,1008.49,893.42,7.855,7.787,7.666
2025-03-16,7,1038.02,907.67,7.926,7.866,7.67
2025-03-17,7,1009.51,990.27,7.819,7.743,7.673
2025-03-18,7,1147.92,968.51,7.888,7.808,7.677
2025-03-19,7,1226.87,945.1,8.024,7.95,7.68
2025-03-20,7,1222.36,866.63,8.039,7.989,7.682
2025-03-21,7,1103.55,865.15,8.076,8.035,7.685
2025-03-22,7,1115.96,854.37,7.915,7.912,7.687
2025-03-23,7,1064.19,850.53,8.015,7.963,7.69
2025-03-24,7,1137.35,924.88,8.111,8.117,7.692
2025-03-25,7,1136.07,858.93,8.035,7.955,7.693
2025-03-26,7,1083.06,858.54,8.02,7.91,7.695
2025-03-27,7,1152.14,884.71,8.199,8.133,7.696
2025-03-28,7,1041.6,794.75,7.962,7.935,7.697
2025-03-29,7,1103.68,850.42,8.147,8.14,7.698
2025-03-30,7,1059.64,806.04,8.131,8.154,7.699
2025-03-31,7,997.75,830.24,8.032,7.996,7.7
2025-04-01,7,977.17,816.43,8.047,8.035,7.7
2025-04-02,7,1027.65,811.35,8.047,8.066,7.7
2025-04-03,7,1063.79,838.61,8.064,7.976,7.7
2025-04-04,7,1026.59,835.84,8.002,7.942,7.7
2025-04-05,7,1054.8,818.13,8.015,8.103,7.699
2025-04-06,7,1123.66,836.89,8.02,8.013,7.698
2025-04-07,7,1081.05,791.97,8.022,7.997,7.697
2025-04-08,7,982.8,845.07,7.821,7.816,7.696
2025-04-09,7,768.34,813.22,7.666,7.549,7.695
2025-04-10,7,768.55,803.12,7.851,7.769,7.693
2025-04-11,7,813.49,792.23,7.8,7.699,7.692
2025-04-12,7,857.8,811.99,7.69,7.661,7.69
2025-04-13,7,914.11,886.69,7.81,7.741,7.688
2025-04-14,7,824.91,820.16,7.805,7.76,7.685
2025-04-15,7,803.96,783.86,7.935,7.869,7.683
2025-04-16,7,934.06,857.98,7.787,7.656,7.68
2025-04-17,7,765.83,811.58,7.88,7.875,7.677
2025-04-18,7,1225.22,840.65,8.134,7.996,7.674
2025-04-19,7,1033.21,812.48,7.97,7.884,7.67
2025-04-20,7,1194.0,881.79,8.013,7.897,7.667
2025-04-21,7,1003.19,819.87,8.151,8.057,7.663
2025-04-22,7,1175.61,893.35,8.028,7.988,7.659
2025-04-23,7,1037.55,811.85,8.035,8.047,7.655
2025-04-24,7,1128.03,842.73,7.968,7.84,7.651
2025-04-25,7,1136.98,906.61,8.051,7.973,7.646
2025-04-26,7,1210.56,868.33,7.988,7.851,7.641
2025-04-27,7,1089.61,946.96,7.84,7.76,7.637
2025-04-28,7,1161.85,863.22,7.953,7.907,7.631
2025-04-29,7,1134.84,886.95,7.882,7.87,7.626
2025-04-30,7,1129.16,950.05,7.98,7.824,7.621
2025-05-01,7,1192.1,835.88,7.892,7.869,7.615
2025-05-02,7,1186.92,837.1,7.997,7.899,7.609
2025-05-03,7,962.94,872.16,7.957,7.846,7.603
2025-05-04,7,1199.45,934.05,7.847,7.801,7.597
2025-05-05,7,1133.84,854.79,7.901,7.883,7.591
2025-05-06,7,1017.54,937.53,7.784,7.729,7.584
2025-05-07,7,1101.54,940.49,7.819,7.715,7.577
2025-05-08,7,1152.15,997.87,7.648,7.593,7.57
2025-05-09,7,1038.15,969.13,7.626,7.539,7.563
2025-05-10,7,1170.93,950.3,7.862,7.842,7.556
2025-05-11,7,1113.66,989.96,7.698,7.702,7.549
2025-05-12,7,987.02,965.88,7.699,7.699,7.541
2025-05-13,7,940.76,935.32,7.624,7.573,7.533
2025-05-14,7,1052.35,915.51,7.693,7.699,7.526
2025-05-15,7,926.9,939.52,7.805,7.704,7.518
2025-05-16,7,978.2,961.64,7.68,7.719,7.509
2025-05-17,7,1002.43,972.45,7.736,7.635,7.501
2025-05-18,7,1161.53,894.55,7.845,7.693,7.493
2025-05-19,7,1209.64,964.22,7.752,7.77,7.484
2025-05-20,7,1135.73,975.18,7.771,7.685,7.475
2025-05-21,7,1356.49,995.25,7.727,7.683,7.466
2025-05-22,7,1280.42,1034.56,7.825,7.723,7.457
2025-05-23,7,1410.53,985.28,7.896,7.964,7.448
2025-05-24,7,1226.66,947.73,7.802,7.843,7.439
2025-05-25,7,1256.62,916.32,7.755,7.782,7.429
2025-05-26,7,1325.75,1004.0,7.707,7.661,7.42
2025-05-27,7,1305.27,949.14,7.788,7.787,7.41
2025-05-28,7,1327.63,1009.12,7.651,7.598,7.4
2025-05-29,7,1323.01,1026.53,7.649,7.656,7.39
2025-05-30,7,1251.63,922.04,7.802,7.732,7.38
2025-05-31,7,1459.42,993.56,7.698,7.727,7.37
2025-06-01,7,1269.82,1017.15,7.686,7.613,7.36
2025-06-02,7,1340.19,1004.95,7.686,7.618,7.349
2025-06-03,7,1133.67,892.95,7.747,7.674,7.339
2025-06-04,7,1222.9,933.16,7.692,7.651,7.328
2025-06-05,7,963.46,914.65,7.408,7.339,7.318
2025-06-06,7,854.48,973.89,7.4,7.375,7.307
2025-06-07,7,998.72,965.89,7.43,7.356,7.296
2025-06-08,7,963.4,852.6,7.459,7.449,7.285
2025-06-09,7,921.41,931.86,7.421,7.447,7.274
2025-06-10,7,1085.0,965.58,7.403,7.357,7.263
2025-06-11,7,998.38,937.72,7.405,7.466,7.252
2025-06-12,7,964.82,932.48,7.387,7.394,7.24
2025-06-13,7,1020.63,909.28,7.317,7.373,7.229
2025-06-14,7,971.47,879.57,7.456,7.403,7.218
2025-06-15,7,986.7,910.54,7.318,7.184,7.206
2025-06-16,7,1026.52,907.4,7.355,7.27,7.195
2025-06-17,7,982.58,921.53,7.168,7.088,7.183
2025-06-18,7,1045.98,918.8,7.504,7.406,7.171
2025-06-19,7,1105.7,891.87,7.422,7.262,7.16
2025-06-20,7,1037.5,921.69,7.42,7.421,7.148
2025-06-21,7,1143.81,864.83,7.68,7.537,7.136
2025-06-22,7,1103.0,822.1,7.494,7.491,7.124
2025-06-23,7,1189.49,884.16,7.56,7.62,7.112
2025-06-24,7,1134.84,866.87,7.519,7.43,7.101
2025-06-25,7,1179.0,875.0,7.517,7.487,7.089
2025-06-26,7,925.07,808.72,7.411,7.341,7.077
2025-06-27,7,1149.45,911.25,7.543,7.534,7.065
2025-06-28,7,1005.61,869.29,7.47,7.361,7.053
2025-06-29,7,1030.89,830.47,7.394,7.337,7.041
2025-06-30,7,1125.34,804.22,7.4,7.406,7.029
2025-07-01,7,1182.86,871.38,7.356,7.303,7.017
2025-07-02,7,1048.01,792.16,7.359,7.227,7.005
2025-07-03,7,1139.02,907.24,7.339,7.351,6.992
2025-07-04,7,957.6,804.36,7.361,7.246,6.98
2025-07-05,7,1136.08,884.13,7.458,7.412,6.968
2025-07-06,7,1108.72,815.92,7.21,7.189,6.956
2025-07-07,7,1141.95,876.54,7.386,7.342,6.944
2025-07-08,7,733.64,794.72,7.053,7.13,6.932
2025-07-09,7,868.61,820.71,7.172,7.159,6.92
2025-07-10,7,760.79,848.21,7.032,6.972,6.908
2025-07-11,7,940.06,843.61,7.08,7.06,6.897
2025-07-12,7,855.06,859.74,7.022,6.982,6.885
2025-07-13,7,766.78,805.31,6.884,6.837,6.873
2025-07-14,7,922.33,826.88,7.15,7.112,6.861
2025-07-15,7,951.91,869.52,6.924,6.852,6.849
2025-07-16,7,858.52,803.41,6.994,6.955,6.837
2025-07-17,7,1042.46,850.76,6.892,6.816,6.826
2025-07-18,7,1090.99,826.01,7.057,6.912,6.814
2025-07-19,7,1028.53,844.16,7.136,7.143,6.803
2025-07-20,7,1106.29,843.51,7.094,7.015,6.791
2025-07-21,7,1018.69,816.84,7.036,6.993,6.78
2025-07-22,7,1151.18,839.45,7.115,7.027,6.768
2025-07-23,7,1109.01,858.05,6.988,6.902,6.757
2025-07-24,7,1110.55,854.01,7.106,7.004,6.746
2025-07-25,7,1059.34,917.49,7.074,7.072,6.734
2025-07-26,7,1151.0,902.81,6.875,6.884,6.723
2025-07-27,7,1117.17,882.79,7.02,6.972,6.712
2025-07-28,7,1011.33,851.24,7.089,7.012,6.701
2025-07-29,7,1070.11,854.53,6.955,6.821,6.69
2025-07-30,7,1249.99,957.95,7.071,7.06,6.68
2025-07-31,7,1090.72,859.07,7.054,6.97,6.669
2025-08-01,7,1045.94,903.99,6.927,6.821,6.659
2025-08-02,7,1146.06,918.21,6.997,6.949,6.648
2025-08-03,7,1109.59,900.24,7.054,6.987,6.638
2025-08-04,7,1133.22,881.56,6.907,6.781,6.627
2025-08-05,7,945.43,894.58,6.751,6.632,6.617
2025-08-06,7,923.74,908.23,6.849,6.816,6.607
2025-08-07,7,920.37,907.71,6.679,6.596,6.597
2025-08-08,7,1038.52,984.03,6.774,6.75,6.588
2025-08-09,7,1061.75,942.07,6.642,6.599,6.578
2025-08-10,7,995.83,928.69,6.705,6.708,6.568
2025-08-11,7,1111.67,955.17,6.745,6.653,6.559
2025-08-12,7,1116.65,978.95,6.507,6.469,6.55
2025-08-13,7,1108.19,947.39,6.648,6.63,6.541
2025-08-14,7,1153.24,994.61,6.716,6.635,6.531
2025-08-15,7,1083.19,921.83,6.691,6.697,6.523
2025-08-16,7,967.59,1010.28,6.622,6.489,6.514
2025-08-17,7,1070.49,971.59,6.567,6.475,6.505
2025-08-18,7,1329.85,972.49,6.897,6.762,6.497
2025-08-19,7,1315.35,951.83,6.813,6.726,6.489
2025-08-20,7,1129.38,934.65,6.874,6.816,6.48
2025-08-21,7,1217.38,920.45,6.853,6.844,6.472
2025-08-22,7,1215.87,952.86,6.779,6.721,6.465
2025-08-23,7,1418.5,1000.52,6.893,6.813,6.457
2025-08-24,7,1096.79,946.31,6.752,6.624,6.449
2025-08-25,7,1118.26,925.37,6.887,6.777,6.442
2025-08-26,7,1065.48,946.97,6.891,6.856,6.435
2025-08-27,7,1235.63,964.15,6.862,6.856,6.428
2025-08-28,7,1398.86,963.99,6.757,6.686,6.421
2025-08-29,7,1228.03,969.66,6.968,6.979,6.414
2025-08-30,7,1288.36,1008.04,6.77,6.672,6.408
2025-08-31,7,1331.11,1013.01,6.771,6.701,6.401
2025-09-01,7,1306.73,1036.51,6.744,6.678,6.395
2025-09-02,7,1177.37,906.17,6.649,6.675,6.389
2025-09-03,7,1209.62,929.5,6.837,6.794,6.384
2025-09-04,7,1178.33,980.02,6.682,6.542,6.378
2025-09-05,7,975.27,935.53,6.596,6.594,6.372
2025-09-06,7,1084.01,977.15,6.61,6.652,6.367
2025-09-07,7,1067.67,949.64,6.56,6.498,6.362
2025-09-08,7,1145.61,992.83,6.452,6.357,6.357
2025-09-09,7,1043.49,969.03,6.475,6.469,6.353
2025-09-10,7,1040.17,964.5,6.284,6.332,6.348
2025-09-11,7,1007.49,907.64,6.485,6.477,6.344
2025-09-12,7,915.43,913.22,6.554,6.423,6.34
2025-09-13,7,899.67,900.45,6.467,6.455,6.336
2025-09-14,7,887.0,852.87,6.435,6.405,6.332
2025-09-15,7,902.03,951.51,6.455,6.357,6.329
2025-09-16,7,996.5,920.51,6.573,6.587,6.325
2025-09-17,7,994.22,876.79,6.468,6.44,6.322
2025-09-18,7,1127.09,929.03,6.818,6.834,6.319
2025-09-19,7,1116.77,855.89,6.621,6.518,6.317
2025-09-20,7,985.86,808.3,6.681,6.651,6.314
2025-09-21,7,1073.04,902.72,6.627,6.532,6.312
2025-09-22,7,1172.94,817.69,6.826,6.788,6.31
2025-09-23,7,1012.25,850.75,6.672,6.696,6.308
2025-09-24,7,1004.41,860.19,6.826,6.705,6.306
2025-09-25,7,1109.63,862.07,6.621,6.503,6.305
2025-09-26,7,1128.91,874.12,6.776,6.773,6.303
2025-09-27,7,1139.27,860.88,6.662,6.611,6.302
2025-09-28,7,1224.46,856.21,6.718,6.727,6.301
2025-09-29,7,973.51,806.0,6.553,6.463,6.301
2025-09-30,7,1029.17,841.02,6.678,6.631,6.3
2025-10-01,7,1084.56,775.4,6.565,6.549,6.3
2025-10-02,7,1184.39,880.5,6.671,6.631,6.3
2025-10-03,7,1033.62,774.83,6.529,6.389,6.3
2025-10-04,7,990.78,810.25,6.643,6.734,6.301
2025-10-05,7,1054.13,775.05,6.739,6.699,6.301
2025-10-06,7,1060.58,794.88,6.696,6.579,6.302
2025-10-07,7,1054.5,820.52,6.554,6.52,6.303
2025-10-08,7,804.11,801.54,6.302,6.274,6.304
2025-10-09,7,910.86,860.49,6.495,6.495,6.306
2025-10-10,7,979.96,829.16,6.584,6.58,6.307
2025-10-11,7,775.93,806.17,6.382,6.321,6.309
2025-10-12,7,807.78,819.24,6.629,6.493,6.311
2025-10-13,7,868.32,868.51,6.463,6.436,6.313
2025-10-14,7,874.64,859.91,6.309,6.177,6.316
2025-10-15,7,829.41,790.86,6.343,6.354,6.318
2025-10-16,7,912.45,809.85,6.533,6.446,6.321
2025-10-17,7,927.76,853.58,6.485,6.466,6.324
2025-10-18,7,1087.36,852.92,6.796,6.713,6.327
2025-10-19,7,1043.63,807.66,6.585,6.51,6.331
2025-10-20,7,1154.66,874.8,6.694,6.604,6.334
2025-10-21,7,933.12,821.8,6.689,6.675,6.338
2025-10-22,7,1224.55,903.24,6.681,6.6,6.342
2025-10-23,7,1060.59,880.97,6.666,6.654,6.347
2025-10-24,7,1021.99,827.84,6.672,6.592,6.351
2025-10-25,7,1108.0,854.12,6.72,6.658,6.356
2025-10-26,7,1085.52,858.82,6.735,6.686,6.36
2025-10-27,7,1163.61,888.96,6.736,6.693,6.365
2025-10-28,7,1129.8,881.73,6.817,6.721,6.37
2025-10-29,7,1065.22,854.33,6.63,6.615,6.376
2025-10-30,7,1185.13,851.2,6.586,6.523,6.381
2025-10-31,7,1226.88,924.8,6.818,6.796,6.387
2025-11-01,7,1192.13,921.15,6.668,6.617,6.393
2025-11-02,7,1219.8,920.33,6.719,6.698,6.399
2025-11-03,7,1130.48,931.53,6.706,6.636,6.405
2025-11-04,7,1307.81,905.7,6.711,6.622,6.412
2025-11-05,7,904.23,938.98,6.452,6.423,6.418
2025-11-06,7,1087.02,1026.41,6.53,6.455,6.425
2025-11-07,7,1010.14,983.5,6.634,6.657,6.432
2025-11-08,7,959.46,936.93,6.589,6.542,6.439
2025-11-09,7,945.85,933.1,6.637,6.518,6.447
2025-11-10,7,845.42,855.46,6.564,6.485,6.454
2025-11-11,7,1141.47,996.86,6.684,6.584,6.462
2025-11-12,7,944.63,990.57,6.579,6.582,6.469
2025-11-13,7,1069.19,947.29,6.459,6.447,6.477
2025-11-14,7,1012.82,919.17,6.661,6.608,6.485
2025-11-15,7,949.66,931.47,6.705,6.67,6.494
2025-11-16,7,1081.39,989.73,6.607,6.553,6.502
2025-11-17,7,1009.32,972.96,6.757,6.75,6.511
2025-11-18,7,1184.08,1001.83,6.801,6.777,6.519
2025-11-19,7,1161.25,981.81,6.932,6.917,6.528
2025-11-20,7,1340.15,1013.4,7.027,6.967,6.537
2025-11-21,7,1308.91,992.89,6.899,6.818,6.546
2025-11-22,7,1300.91,1008.96,6.887,6.871,6.555
2025-11-23,7,1122.77,906.42,6.906,6.934,6.565
2025-11-24,7,1173.94,935.58,7.055,7.06,6.574
2025-11-25,7,1200.26,964.87,6.966,6.995,6.584
2025-11-26,7,1145.92,1013.87,7.115,7.073,6.594
2025-11-27,7,1325.89,1039.99,6.976,6.877,6.604
2025-11-28,7,1267.4,966.16,6.911,6.817,6.614
2025-11-29,7,1208.93,947.88,6.927,6.946,6.624
2025-11-30,7,1267.41,897.9,6.989,6.846,6.634
2025-12-01,7,1181.62,993.27,6.831,6.856,6.644
2025-12-02,7,1144.32,940.19,6.967,6.877,6.655
2025-12-03,7,1356.35,1059.11,6.979,7.025,6.665
2025-12-04,7,1193.49,925.54,7.045,6.991,6.676
2025-12-05,7,1141.05,1020.71,7.192,7.178,6.686
2025-12-06,7,1063.72,968.59,6.852,6.921,6.697
2025-12-07,7,964.56,901.57,6.704,6.638,6.708
2025-12-08,7,828.21,940.66,6.796,6.729,6.719
2025-12-09,7,993.17,954.36,6.901,6.816,6.73
2025-12-10,7,900.74,914.17,6.899,6.799,6.741
2025-12-11,7,958.95,945.96,7.033,6.966,6.753
2025-12-12,7,886.08,939.69,6.991,6.913,6.764
2025-12-13,7,1003.62,926.45,7.0,6.887,6.775
2025-12-14,7,1071.16,899.42,6.919,6.859,6.787
2025-12-15,7,914.05,853.3,7.036,7.009,6.798
2025-12-16,7,777.4,886.18,6.888,6.793,6.81
2025-12-17,7,954.33,889.53,7.049,6.991,6.821
2025-12-18,7,1018.96,812.29,7.16,7.181,6.833
2025-12-19,7,1038.39,878.56,7.079,6.958,6.845
2025-12-20,7,1121.82,864.07,7.254,7.301,6.857
2025-12-21,7,1095.17,817.06,7.33,7.246,6.868
2025-12-22,7,1029.12,845.95,7.198,7.158,6.88
2025-12-23,7,958.69,842.06,7.367,7.381,6.892
2025-12-24,7,1016.05,916.13,7.121,7.151,6.904
2025-12-25,7,1036.83,852.13,7.17,7.144,6.916
2025-12-26,7,1102.64,876.81,7.266,7.181,6.928
2025-12-27,7,1023.32,832.84,7.26,7.171,6.94
2025-12-28,7,933.49,768.09,7.249,7.17,6.952
2025-12-29,7,1123.71,854.25,7.325,7.369,6.964
2025-12-30,7,1052.23,805.06,7.284,7.214,6.976
2025-12-31,7,1046.88,814.08,7.309,7.275,6.988
2026-01-01,7,1050.98,787.06,7.372,7.27,7.0
2026-01-02,7,1004.34,824.92,7.309,7.201,7.012
2026-01-03,7,1015.12,858.5,7.366,7.317,7.024
2026-01-04,7,1047.77,853.08,7.334,7.268,7.036
2026-01-05,7,1070.55,875.57,7.302,7.239,7.048
2026-01-06,7,973.77,880.53,7.471,7.347,7.06
2026-01-07,7,918.33,748.83,7.559,7.505,7.072
